Category,Thumbnail,Title,Description,Brand,Stars,Reviews,Price,URL
Home Accessories,"https://images-na.ssl-images-amazon.com/images/I/71b8fh-dQ4L._AC_UL600_SR600,400_.jpg","Queen Size 4 Piece Sheet Set - Comfy Breathable & Cooling Bed Sheets Set - Hotel Luxury Bedding for Women, Men, Kids & Teens",4 PIECE BED SHEET SET: 2 pillow cases and a flat sheet and fitted sheet. Flat Sheet (102”x 90”) Fitted Sheet (80”x 60”) 2 Pillow Cases (20” x 30”).,CGK Unlimited Store,4.4,408172,$24.99,https://www.amazon.com/Queen-Size-Piece-Sheet-Set/dp/B01M16WBW1/ref=zg_bs_g_home-garden_d_sccl_2/140-9137342-4150337?psc=1
Home Accessories,"https://images-na.ssl-images-amazon.com/images/I/81Cn1+lUraL._AC_UL600_SR600,400_.jpg","Amazon Basics Slim, Velvet, Non-Slip Suit Clothes Hangers, Pack of 50, Black","INCLUDES: 50 suit clothes hangers in Black/Silver for keeping shirts, blazers, slacks, and more neatly hung and organized",Amazon Basics Store,4.8,218558,$19.99,https://www.amazon.com/Amazon-Basics-Non-Slip-Clothes-Hangers/dp/B00FXNAAW2/ref=zg_bs_g_home-garden_d_sccl_3/140-9137342-4150337?psc=1
Home Accessories,"https://images-na.ssl-images-amazon.com/images/I/61sS-XIvEXL._AC_UL600_SR600,400_.jpg","Owala FreeSip Insulated Stainless Steel Water Bottle with Straw, BPA-Free Sports Water Bottle, Great for Travel, 24 Oz, Denim",24-ounce insulated stainless-steel water bottle with a FreeSip spout and push-button lid with lock,Owala Store,4.7,93380,$29.99,https://www.amazon.com/Owala-FreeSip-Insulated-Stainless-BPA-Free/dp/B0BZYCJK89/ref=zg_bs_g_home-garden_d_sccl_1/140-9137342-4150337?psc=1
Home Accessories,"https://images-na.ssl-images-amazon.com/images/I/7136-eapqKL._AC_UL600_SR600,400_.jpg","Barossa Design Plastic Shower Liner Clear - Premium PEVA Shower Curtain Liner with Rustproof Grommets and 3 Magnets, Waterpro","OEKO-TEX® STANDARD 100 certified products require every component of a textiles production including all thread, buttons, and trims to be tested against a list of more than 1,000 regulated and unregulated chemicals which may be harmful to human health. The assessment process is globally standardised",Barossa Design Store,4.5,87135,$8.95,https://www.amazon.com/Plastic-Shower-Liner-Clear-Chemical/dp/B08QRFZ6TH/ref=zg_bs_g_home-garden_d_sccl_4/140-9137342-4150337?psc=1
Home Accessories,"https://images-na.ssl-images-amazon.com/images/I/71LOYxu6SAL._AC_UL600_SR600,400_.jpg","upsimples 8x10 Picture Frame, Display Pictures 5x7 with Mat or 8x10 Without Mat, Wall Hanging Photo Frame, Black, 1 Pack","CLASSIC & DURABLE: With sturdy frame, high definition cover, safe packing, upsimples picture frame will protect your photo and give a clear view.",upsimples Store,4.5,31293,$5.99,https://www.amazon.com/upsimples-Picture-Display-Pictures-Without/dp/B0B1CNJL7N/ref=zg_bs_g_home-garden_d_sccl_5/140-9137342-4150337?psc=1
